Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Region,Category,Sub Category,Name ,Sales,Quantity,Discount,Profit,
07/08/2018,07/15/2018,Standard Class,Jenna Caffey,Consumer,United States,Kent,Washington,West,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",198.46,2,0.0,99.23,
10/21/2015,10/22/2015,First Class,Tracy Blumstein,Consumer,United States,Fairfield,Ohio,East,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",409.59,3,0.4,-122.877,
08/29/2015,09/02/2015,Second Class,Ryan Akin,Consumer,United States,Miami,Florida,South,Furniture,Tables,Balt Solid Wood Rectangular Table,174.0585,3,0.45,-110.7645,
09/07/2015,09/13/2015,Standard Class,Sean Braxton,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,42.368,2,0.2,8.4736,
12/18/2018,12/23/2018,Standard Class,Duane Benoit,Consumer,United States,Oceanside,New York,East,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",18.96,2,0.0,8.532,
11/07/2018,11/13/2018,Standard Class,Emily Phan,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Tables,Bevis Rectangular Conference Tables,350.352,4,0.4,-140.1408,
11/22/2016,11/27/2016,Standard Class,Meg O'Connel,Home Office,United States,San Antonio,Texas,Central,Furniture,Tables,Hon 2111 Invitation Series Straight Table,206.962,2,0.3,-32.5226,
04/14/2017,04/14/2017,Same Day,Kean Takahito,Consumer,United States,Glendale,Arizona,West,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,933.536,4,0.2,105.0228,
05/12/2015,05/17/2015,Standard Class,Kean Thornton,Consumer,United States,Franklin,Massachusetts,East,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",700.056,3,0.3,-130.0104,
09/05/2016,09/09/2016,Standard Class,Arthur Gainer,Consumer,United States,San Diego,California,West,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.332,4,0.15,-4.8392,
04/12/2015,04/17/2015,Standard Class,Kean Nguyen,Corporate,United States,Redondo Beach,California,West,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,308.499,3,0.15,-18.147,
09/01/2016,09/08/2016,Standard Class,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,East,Furniture,Chairs,"Global Value Steno Chair, Gray",60.74,1,0.0,15.185,
04/13/2016,04/19/2016,Standard Class,Zuschuss Carroll,Consumer,United States,Pomona,California,West,Furniture,Tables,Hon 94000 Series Round Tables,710.832,3,0.2,-97.7394,
03/26/2018,03/27/2018,First Class,Gary McGarr,Consumer,United States,New York City,New York,East,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",257.568,2,0.2,-28.9764,
08/26/2017,08/29/2017,First Class,Don Jones,Corporate,United States,San Diego,California,West,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,1603.136,4,0.2,100.196,
01/21/2017,01/23/2017,Second Class,Tamara Dahlen,Consumer,United States,San Diego,California,West,Furniture,Chairs,Global Ergonomic Managers Chair,1013.488,7,0.2,76.0116,
08/17/2018,08/19/2018,First Class,Edward Hooks,Corporate,United States,Watertown,New York,East,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,462.564,2,0.1,97.6524,
07/10/2018,07/14/2018,Second Class,Becky Pak,Consumer,United States,Columbus,Georgia,South,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",18.84,3,0.0,7.9128,
07/08/2017,07/12/2017,Standard Class,Joe Elijah,Consumer,United States,Broomfield,Colorado,West,Furniture,Chairs,SAFCO Arco Folding Chair,662.88,3,0.2,74.574,
12/14/2018,12/18/2018,Standard Class,Mike Pelletier,Home Office,United States,San Diego,California,West,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",26.25,3,0.0,11.025,
06/27/2018,07/04/2018,Standard Class,Michelle Arnett,Home Office,United States,Watertown,New York,East,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",191.646,3,0.1,31.941,
12/27/2015,12/31/2015,Standard Class,Corey-Lock,Consumer,United States,Skokie,Illinois,Central,Furniture,Furnishings,DAX Wood Document Frame,32.952,6,0.6,-19.7712,
12/04/2018,12/04/2018,Same Day,Darrin Van Huff,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",188.552,7,0.3,-2.6936,
04/22/2018,04/26/2018,Standard Class,Meg O'Connel,Home Office,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",254.352,3,0.2,0.0,
10/30/2018,11/02/2018,First Class,Jim Karlsson,Consumer,United States,Seattle,Washington,West,Furniture,Chairs,Novimex Fabric Task Chair,97.568,2,0.2,-6.098,
01/08/2018,01/11/2018,First Class,Ricardo Sperren,Corporate,United States,Seattle,Washington,West,Furniture,Tables,Balt Solid Wood Round Tables,892.98,2,0.0,80.3682,
07/20/2015,07/24/2015,Standard Class,Katherine Murray,Home Office,United States,Dallas,Texas,Central,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,16.74,5,0.6,-14.229,
02/09/2018,02/14/2018,Standard Class,Tom Prescott,Consumer,United States,Houston,Texas,Central,Furniture,Furnishings,Stacking Trays by OIC,3.984,2,0.6,-2.6892,
04/18/2016,04/22/2016,Standard Class,Darren Powers,Consumer,United States,New Albany,Indiana,Central,Furniture,Chairs,"Global Leather Task Chair, Black",89.99,1,0.0,17.0981,
12/25/2016,12/29/2016,Standard Class,Justin Deggeller,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,547.136,4,0.2,-68.392,
03/17/2015,03/21/2015,Standard Class,Christine Phan,Corporate,United States,New York City,New York,East,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",613.908,3,0.4,-122.7816,
11/19/2018,11/26/2018,Standard Class,Art Ferguson,Consumer,United States,College Station,Texas,Central,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,233.058,3,0.3,-53.2704,
05/14/2017,05/14/2017,Same Day,Logan Haushalter,Consumer,United States,Cincinnati,Ohio,East,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",79.384,1,0.2,29.769,
08/24/2016,08/28/2016,Standard Class,Eleni McCrary,Corporate,United States,New York City,New York,East,Furniture,Tables,Chromcraft Rectangular Conference Tables,284.364,2,0.4,-75.8304,
03/23/2018,03/25/2018,First Class,Bill Eplett,Home Office,United States,San Francisco,California,West,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,211.84,8,0.0,76.2624,
06/01/2015,06/06/2015,Standard Class,Liz Thompson,Consumer,United States,Little Rock,Arkansas,South,Furniture,Furnishings,3M Hangers With Command Adhesive,22.2,6,0.0,9.102,
06/11/2017,06/17/2017,Standard Class,Mary Zewe,Corporate,United States,Arlington,Texas,Central,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",12.544,7,0.6,-9.0944,
07/17/2018,07/22/2018,Standard Class,Shaun Weien,Consumer,United States,Tampa,Florida,South,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",7.904,2,0.2,2.1736,
11/10/2015,11/16/2015,Standard Class,Ruben Dartt,Consumer,United States,San Diego,California,West,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",53.2,5,0.0,14.896,
10/30/2018,11/02/2018,First Class,Jim Karlsson,Consumer,United States,Seattle,Washington,West,Furniture,Chairs,Global Super Steno Chair,614.272,8,0.2,-23.0352,
07/16/2016,07/16/2016,Same Day,Eleni McCrary,Corporate,United States,San Francisco,California,West,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,1348.704,6,0.2,-219.1644,
11/25/2015,11/30/2015,Standard Class,Matt Collister,Corporate,United States,Arlington,Texas,Central,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1218.735,5,0.3,-121.8735,
11/10/2018,11/15/2018,Second Class,Edward Becker,Corporate,United States,Round Rock,Texas,Central,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,341.96,5,0.6,-427.45,
08/21/2018,08/22/2018,First Class,Patrick Ryan,Consumer,United States,Oakland,California,West,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,129.92,4,0.0,10.3936,
12/24/2016,12/28/2016,Standard Class,Harold Ryan,Corporate,United States,Gilbert,Arizona,West,Furniture,Chairs,SAFCO Arco Folding Chair,883.84,4,0.2,99.432,
12/04/2016,12/10/2016,Standard Class,Sean O'Donnell,Consumer,United States,Hempstead,New York,East,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",361.764,2,0.1,68.3332,
04/23/2015,04/27/2015,Standard Class,Laurel Beltran,Home Office,United States,Columbus,Ohio,East,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",281.372,2,0.3,-12.0588,
09/24/2016,09/28/2016,Standard Class,Deanra Eno,Home Office,United States,Dubuque,Iowa,Central,Furniture,Chairs,Hon Olson Stacker Stools,1408.1,10,0.0,394.268,
09/27/2016,09/29/2016,First Class,Neoma Murray,Consumer,United States,Chicago,Illinois,Central,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",24.288,3,0.6,-12.7512,
01/22/2017,01/28/2017,Standard Class,Carlos Meador,Consumer,United States,Fayetteville,North Carolina,South,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,14.272,8,0.2,4.2816,
09/10/2016,09/14/2016,Standard Class,Edward Hooks,Corporate,United States,Revere,Massachusetts,East,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,361.96,2,0.0,83.2508,
12/06/2015,12/08/2015,Second Class,Luke Foster,Consumer,United States,Houston,Texas,Central,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,23.976,3,0.6,-14.3856,
08/08/2017,08/15/2017,Standard Class,Cathy Armstrong,Home Office,United States,Los Angeles,California,West,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",513.024,2,0.2,12.8256,
06/08/2015,06/14/2015,Standard Class,Carlos Soltero,Consumer,United States,Seattle,Washington,West,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",585.552,3,0.2,73.194,
12/02/2015,12/06/2015,Standard Class,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,Central,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,39.96,5,0.6,-23.976,
07/16/2016,07/16/2016,Same Day,Eleni McCrary,Corporate,United States,San Francisco,California,West,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,700.152,3,0.2,78.7671,
07/25/2016,07/27/2016,Second Class,Michelle Huthwaite,Consumer,United States,Seattle,Washington,West,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,561.568,2,0.2,28.0784,
09/08/2017,09/14/2017,Standard Class,Sanjit Engle,Consumer,United States,Wheeling,Illinois,Central,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",14.136,2,0.6,-7.7748,
06/12/2018,06/19/2018,Standard Class,Lena Creighton,Consumer,United States,Saint Petersburg,Florida,South,Furniture,Furnishings,Dana Swing-Arm Lamps,17.088,2,0.2,1.068,
06/12/2018,06/18/2018,Standard Class,Sarah Bern,Consumer,United States,New York City,New York,East,Furniture,Chairs,Safco Contoured Stacking Chairs,858.24,4,0.1,143.04,
09/26/2017,10/01/2017,Standard Class,Sally Hughsby,Corporate,United States,Hesperia,California,West,Furniture,Bookcases,Bestar Classic Bookcase,424.9575,5,0.15,19.998,
11/23/2017,11/23/2017,Same Day,Luke Schmidt,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14.368,2,0.2,3.9512,
11/18/2018,11/24/2018,Standard Class,Maria Etezadi,Home Office,United States,Saginaw,Michigan,Central,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.76,4,0.0,8.2992,
03/18/2015,03/23/2015,Standard Class,Sean Miller,Home Office,United States,Jacksonville,Florida,South,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",30.768,2,0.2,8.0766,
10/03/2018,10/08/2018,Standard Class,Aaron Smayling,Corporate,United States,Pasadena,California,West,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",171.288,3,0.2,-6.4233,
10/19/2018,10/24/2018,Second Class,Hilary Holden,Corporate,United States,San Francisco,California,West,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,24.368,2,0.2,-3.3506,
05/05/2017,05/08/2017,First Class,Darrin Martin,Consumer,United States,Encinitas,California,West,Furniture,Tables,Bevis 36 x 72 Conference Tables,298.776,3,0.2,7.4694,
03/14/2015,03/19/2015,Standard Class,Christine Kargatis,Home Office,United States,Chesapeake,Virginia,South,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1139.92,4,0.0,284.98,
05/19/2018,05/23/2018,Standard Class,Shahid Collister,Consumer,United States,Atlanta,Georgia,South,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1628.82,9,0.0,374.6286,
12/16/2015,12/17/2015,First Class,Chad Cunningham,Home Office,United States,Los Angeles,California,West,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,241.568,2,0.2,18.1176,
11/12/2018,11/18/2018,Standard Class,Lindsay Shagiari,Home Office,United States,Dallas,Texas,Central,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",22.848,3,0.6,-17.7072,
04/29/2015,05/01/2015,Second Class,Harry Greene,Consumer,United States,Lake Charles,Louisiana,South,Furniture,Chairs,"Global Stack Chair without Arms, Black",51.96,2,0.0,12.99,
12/05/2018,12/11/2018,Standard Class,Suzanne McNair,Corporate,United States,New York City,New York,East,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",58.68,2,0.0,18.1908,
11/23/2017,11/23/2017,Same Day,Luke Schmidt,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",70.448,7,0.2,12.3284,
03/25/2018,03/31/2018,Standard Class,Justin Deggeller,Corporate,United States,Milwaukee,Wisconsin,Central,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,90.99,1,0.0,14.5584,
06/12/2016,06/17/2016,Standard Class,Giulietta Baptist,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",43.296,2,0.2,4.3296,
10/07/2018,10/11/2018,Standard Class,Dean percer,Home Office,United States,Charlotte,North Carolina,South,Furniture,Tables,KI Adjustable-Height Table,154.764,3,0.4,-36.1116,
09/06/2016,09/13/2016,Standard Class,Chuck Clark,Home Office,United States,New York City,New York,East,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",271.764,2,0.1,60.392,
07/02/2016,07/06/2016,Standard Class,Rob Haberlin,Consumer,United States,Carol Stream,Illinois,Central,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",382.116,6,0.3,-92.7996,
06/22/2016,06/25/2016,First Class,Michael Grace,Home Office,United States,Aurora,Illinois,Central,Furniture,Tables,Hon Rectangular Conference Tables,796.425,7,0.5,-525.6405,
03/12/2016,03/17/2016,Standard Class,Edward Becker,Corporate,United States,Plantation,Florida,South,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,6.408,3,0.2,1.4418,
07/09/2016,07/14/2016,Standard Class,Brian Thompson,Consumer,United States,Clinton,Maryland,East,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,181.96,2,0.0,20.0156,
04/26/2016,05/02/2016,Standard Class,Joel Eaton,Consumer,United States,Memphis,Tennessee,South,Furniture,Chairs,High-Back Leather Manager's Chair,831.936,8,0.2,-114.3912,
11/12/2016,11/19/2016,Standard Class,Anna Häberlin,Corporate,United States,Plantation,Florida,South,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",523.92,5,0.2,-72.039,
05/07/2018,05/11/2018,Standard Class,Rick Wilson,Corporate,United States,Detroit,Michigan,Central,Furniture,Chairs,Safco Contoured Stacking Chairs,476.8,2,0.0,119.2,
10/12/2016,10/14/2016,First Class,Mark Packer,Home Office,United States,New York City,New York,East,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352,3,0.2,46.9764,
07/26/2015,08/02/2015,Standard Class,Kunst Miller,Consumer,United States,North Las Vegas,Nevada,West,Furniture,Furnishings,Tensor Computer Mounted Lamp,134.01,9,0.0,36.1827,
02/17/2018,02/22/2018,Standard Class,Julie Kriz,Home Office,United States,Chicago,Illinois,Central,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",480.96,3,0.5,-269.3376,
12/24/2016,12/27/2016,First Class,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,4,0.2,19.0848,
10/23/2016,10/27/2016,Second Class,Jay Fein,Consumer,United States,San Diego,California,West,Furniture,Chairs,Global Chrome Stack Chair,191.968,7,0.2,16.7972,
04/07/2018,04/12/2018,Standard Class,Christopher Schild,Home Office,United States,Tampa,Florida,South,Furniture,Tables,Bretford Rectangular Conference Table Tops,620.6145,3,0.45,-248.2458,
06/04/2017,06/09/2017,Second Class,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,Furniture,Furnishings,Eldon 100 Class Desk Accessories,4.044,3,0.6,-2.8308,
04/05/2016,04/10/2016,Standard Class,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",7.584,1,0.2,2.37,
07/30/2016,07/31/2016,First Class,Helen Andreada,Consumer,United States,San Francisco,California,West,Furniture,Furnishings,Regeneration Desk Collection,5.28,3,0.0,2.3232,
11/02/2016,11/06/2016,Standard Class,Jas O'Carroll,Consumer,United States,Los Angeles,California,West,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1038.84,5,0.2,51.942,
11/20/2017,11/24/2017,Second Class,Nick Zandusky,Home Office,United States,Columbus,Ohio,East,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",86.97,3,0.5,-48.7032,
12/10/2017,12/10/2017,Same Day,Mark Hamilton,Consumer,United States,Greenwood,Indiana,Central,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1424.9,5,0.0,356.225,
05/29/2017,06/02/2017,Standard Class,Raymond Buch,Consumer,United States,Nashville,Tennessee,South,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,44.76,3,0.2,14.547,
12/23/2015,12/27/2015,Standard Class,Tiffany House,Corporate,United States,New York City,New York,East,Furniture,Tables,Hon 61000 Series Interactive Training Tables,53.316,2,0.4,-19.5492,
11/25/2015,11/27/2015,Second Class,Andy Reiter,Consumer,United States,Woonsocket,Rhode Island,East,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,52.96,2,0.0,20.1248,
