Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Region,Category,Sub Category,Name ,Sales,Quantity,Discount,Profit,
09/14/2015,09/19/2015,Standard Class,Jennifer Braxton,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Labels,Avery 51,20.16,4,0.2,6.552,
11/28/2017,12/02/2017,Standard Class,Sally Knutson,Consumer,United States,Fairfield,Connecticut,East,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2,0.0,3.4368,
03/21/2015,03/25/2015,Standard Class,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,East,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,1.2038,
08/09/2016,08/16/2016,Standard Class,David Smith,Corporate,United States,Detroit,Michigan,Central,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,1,0.0,0.968,
11/16/2017,11/20/2017,Standard Class,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,West,Office Supplies,Envelopes,Staple envelope,28.4,5,0.0,13.348,
08/05/2015,08/09/2015,Standard Class,Chad Sievert,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 1913,110.96,2,0.0,53.2608,
08/03/2015,08/05/2015,First Class,Bruce Stewart,Consumer,United States,Denver,Colorado,West,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,1,0.2,0.2925,
01/02/2016,01/09/2016,Standard Class,Victoria Wilson,Corporate,United States,Medina,Ohio,East,Office Supplies,Labels,Avery 505,23.68,2,0.2,8.88,
12/10/2017,12/13/2017,First Class,Delfina Latchford,Consumer,United States,New York City,New York,East,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",80.58,6,0.0,22.5624,
10/28/2017,11/03/2017,Standard Class,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,East,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,14.28,1,0.0,6.5688,
05/14/2016,05/17/2016,First Class,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,East,Office Supplies,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",2.696,1,0.2,0.8088,
06/02/2015,06/07/2015,Standard Class,Christine Kargatis,Home Office,United States,Orem,Utah,West,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,59.808,3,0.2,19.4376,
07/23/2018,07/28/2018,Standard Class,Christine Phan,Corporate,United States,New York City,New York,East,Office Supplies,Binders,Angle-D Ring Binders,13.128,3,0.2,4.2666,
08/21/2016,08/23/2016,First Class,Nick Zandusky,Home Office,United States,San Francisco,California,West,Office Supplies,Paper,Xerox 191,59.94,3,0.0,28.1718,
06/26/2016,06/30/2016,Standard Class,Sue Ann Reed,Consumer,United States,Richmond,Virginia,South,Office Supplies,Binders,GBC VeloBinder Manual Binding System,143.96,4,0.0,69.1008,
12/24/2016,12/26/2016,First Class,David Bremer,Corporate,United States,Rochester,New York,East,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,21.56,7,0.0,10.3488,
06/28/2015,07/02/2015,Standard Class,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,3.168,3,0.7,-2.4288,
08/21/2018,08/28/2018,Standard Class,Greg Tran,Consumer,United States,Lakeville,Minnesota,Central,Office Supplies,Envelopes,Security-Tint Envelopes,15.28,2,0.0,7.4872,
04/10/2018,04/15/2018,Standard Class,Sanjit Jacobs,Home Office,United States,New Brunswick,New Jersey,East,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,1,0.0,3.5767,
04/06/2015,04/10/2015,Standard Class,Guy Phonely,Corporate,United States,Lancaster,Pennsylvania,East,Office Supplies,Binders,Large Capacity Hanging Post Binders,44.91,6,0.7,-35.928,
09/17/2015,09/21/2015,Standard Class,Anthony Garverick,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",5.892,4,0.7,-4.1244,
12/09/2015,12/16/2015,Standard Class,Cyma Kinney,Corporate,United States,San Francisco,California,West,Office Supplies,Paper,Xerox 1987,34.68,6,0.0,16.9932,
10/29/2018,10/31/2018,Second Class,George Bell,Corporate,United States,Auburn,New York,East,Office Supplies,Paper,Things To Do Today Pad,46.96,8,0.0,22.5408,
12/30/2018,01/03/2019,Standard Class,Patrick O'Donnell,Consumer,United States,New York City,New York,East,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,52.776,3,0.2,19.791,
03/05/2017,03/11/2017,Standard Class,Rob Williams,Corporate,United States,Dallas,Texas,Central,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,149.352,3,0.2,50.4063,
10/05/2016,10/09/2016,Standard Class,Joel Jenkins,Home Office,United States,Springfield,Virginia,South,Office Supplies,Appliances,Holmes Odor Grabber,28.84,2,0.0,9.5172,
12/13/2016,12/17/2016,Standard Class,Rachel Payne,Corporate,United States,Riverside,California,West,Office Supplies,Paper,Xerox 213,12.96,2,0.0,6.2208,
05/15/2018,05/18/2018,Second Class,Joseph Airdo,Consumer,United States,Phoenix,Arizona,West,Office Supplies,Paper,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",15.552,3,0.2,5.6376,
04/09/2018,04/11/2018,First Class,Bryan Spruell,Home Office,United States,New York City,New York,East,Office Supplies,Labels,Avery File Folder Labels,8.64,3,0.0,4.2336,
05/30/2017,05/31/2017,First Class,Robert Waldorf,Consumer,United States,Wilmington,North Carolina,South,Office Supplies,Binders,Angle-D Ring Binders,3.282,2,0.7,-2.6256,
12/26/2018,01/01/2019,Standard Class,Patrick O'Brill,Consumer,United States,Burlington,Iowa,Central,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",44.75,5,0.0,20.585,
07/11/2015,07/15/2015,Standard Class,Laura Armstrong,Corporate,United States,Hackensack,New Jersey,East,Office Supplies,Paper,Easy-staple paper,177.2,5,0.0,83.284,
11/20/2018,11/21/2018,First Class,Jennifer Halladay,Consumer,United States,Burlington,North Carolina,South,Office Supplies,Art,Newell 336,23.968,7,0.2,2.6964,
12/10/2018,12/17/2018,Standard Class,Ben Peterman,Corporate,United States,San Diego,California,West,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",65.568,2,0.2,22.9488,
09/28/2018,09/30/2018,Second Class,Charles McCrossin,Consumer,United States,Brownsville,Texas,Central,Office Supplies,Supplies,Staple remover,1.744,1,0.2,-0.3488,
09/23/2018,09/25/2018,Second Class,Don Weiss,Consumer,United States,Seattle,Washington,West,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44,3,0.0,8.4888,
08/15/2017,08/20/2017,Second Class,Craig Yedwab,Corporate,United States,Oakland,California,West,Office Supplies,Labels,Avery 488,3.15,1,0.0,1.512,
06/14/2017,06/17/2017,First Class,Paul Van Hugh,Home Office,United States,San Francisco,California,West,Office Supplies,Art,Newell 326,7.04,4,0.0,2.0416,
11/19/2017,11/24/2017,Standard Class,Eric Hoffmann,Consumer,United States,Houston,Texas,Central,Office Supplies,Fasteners,Staples,58.368,12,0.2,21.888,
03/02/2016,03/07/2016,Standard Class,Pete Armstrong,Home Office,United States,Richmond,Indiana,Central,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,101.88,6,0.0,50.94,
11/12/2017,11/15/2017,Second Class,Frank Hawley,Corporate,United States,La Porte,Indiana,Central,Office Supplies,Paper,Xerox 1896,19.98,2,0.0,8.991,
04/04/2016,04/04/2016,Same Day,Nat Carroll,Consumer,United States,Lansing,Michigan,Central,Office Supplies,Binders,Acco Expandable Hanging Binders,12.76,2,0.0,5.8696,
12/08/2018,12/10/2018,Second Class,Delfina Latchford,Consumer,United States,New York City,New York,East,Office Supplies,Storage,Safco Industrial Wire Shelving System,272.94,3,0.0,0.0,
02/26/2018,02/28/2018,Second Class,Bradley Talbott,Home Office,United States,Los Angeles,California,West,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,81.92,4,0.0,22.1184,
07/14/2017,07/18/2017,Second Class,Steven Ward,Corporate,United States,New York City,New York,East,Office Supplies,Fasteners,Ideal Clamps,14.07,7,0.0,6.8943,
11/06/2018,11/11/2018,Standard Class,Zuschuss Carroll,Consumer,United States,Los Angeles,California,West,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",15.28,2,0.0,7.4872,
12/18/2018,12/24/2018,Standard Class,Doug Jacobs,Consumer,United States,New York City,New York,East,Office Supplies,Art,Staples in misc. colors,38.82,6,0.0,17.469,
12/24/2017,12/28/2017,Second Class,Ross Baird,Home Office,United States,Charlotte,North Carolina,South,Office Supplies,Storage,Tennsco Double-Tier Lockers,540.048,3,0.2,-47.2542,
11/22/2017,11/26/2017,Standard Class,Todd Boyes,Corporate,United States,New York City,New York,East,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",12.192,4,0.2,4.1148,
06/20/2017,06/21/2017,First Class,Roy Collins,Consumer,United States,Pasadena,California,West,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,21.78,2,0.0,5.6628,
10/15/2018,10/18/2018,Second Class,Frank Gastineau,Home Office,United States,San Francisco,California,West,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,87.92,4,0.0,26.376,
03/17/2015,03/24/2015,Standard Class,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,Central,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,53.4,10,0.0,25.098,
10/31/2016,11/04/2016,Second Class,Damala Kotsonis,Corporate,United States,Salinas,California,West,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.8,5,0.2,9.3125,
04/23/2015,04/24/2015,First Class,Theresa Swint,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,2.502,3,0.7,-1.7514,
09/25/2017,10/01/2017,Standard Class,Nicole Hansen,Corporate,United States,Irving,Texas,Central,Office Supplies,Labels,Avery 499,15.936,4,0.2,5.1792,
10/17/2017,10/20/2017,First Class,Neil Knudson,Home Office,United States,San Francisco,California,West,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",18.16,5,0.2,6.583,
12/10/2018,12/10/2018,Same Day,Lindsay Shagiari,Home Office,United States,Omaha,Nebraska,Central,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,34.5,3,0.0,15.525,
02/03/2015,02/06/2015,Second Class,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,Avery Durable Poly Binders,13.272,3,0.2,4.3134,
11/07/2016,11/10/2016,Second Class,Mike Caudle,Corporate,United States,Newark,Delaware,East,Office Supplies,Fasteners,Rubber Band Ball,26.18,7,0.0,0.5236,
09/15/2018,09/17/2018,Second Class,Carl Ludwig,Consumer,United States,Everett,Massachusetts,East,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",16.28,2,0.0,6.512,
11/23/2016,11/27/2016,Standard Class,Victoria Brennan,Corporate,United States,San Antonio,Texas,Central,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",27.056,2,0.2,2.3674,
06/11/2018,06/11/2018,Same Day,Dianna Vittorini,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",122.97,3,0.0,60.2553,
02/27/2017,03/01/2017,First Class,Dan Lawera,Consumer,United States,New York City,New York,East,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",170.88,3,0.0,49.5552,
11/19/2018,11/21/2018,Second Class,Aimee Bixby,Consumer,United States,Carrollton,Texas,Central,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,6.672,1,0.2,0.5004,
04/19/2017,04/24/2017,Second Class,Jas O'Carroll,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",22.72,4,0.0,10.224,
09/10/2017,09/14/2017,Second Class,Parhena Norris,Home Office,United States,New York City,New York,East,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,59.48,2,0.0,8.922,
05/26/2017,06/01/2017,Standard Class,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,East,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),19.44,3,0.0,9.3312,
09/26/2016,09/29/2016,Second Class,Sarah Foster,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Catalog Binders with Expanding Posts,121.104,6,0.7,-100.92,
11/24/2017,11/26/2017,Second Class,Neola Schneider,Consumer,United States,Dallas,Texas,Central,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",14.04,3,0.2,1.5795,
09/07/2015,09/13/2015,Standard Class,Sean Braxton,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",64.784,1,0.2,-14.5764,
12/27/2016,12/31/2016,Standard Class,Arthur Gainer,Consumer,United States,Los Angeles,California,West,Office Supplies,Labels,Avery 497,21.56,7,0.0,10.3488,
10/30/2018,11/05/2018,Standard Class,Jamie Kunitz,Consumer,United States,San Francisco,California,West,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",7.42,2,0.0,3.71,
04/25/2015,04/29/2015,Standard Class,Dianna Arnett,Home Office,United States,Houston,Texas,Central,Office Supplies,Paper,Xerox 1985,10.368,2,0.2,3.6288,
03/22/2015,03/26/2015,Standard Class,Craig Carroll,Consumer,United States,Greensboro,North Carolina,South,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,51.465,5,0.7,-39.4565,
11/24/2016,11/28/2016,Standard Class,Darren Powers,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,Prang Colored Pencils,14.7,5,0.0,6.615,
05/25/2015,05/29/2015,Standard Class,Janet Lee,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Appliances,Harmony Air Purifier,75.6,2,0.8,-166.32,
07/13/2016,07/15/2016,Second Class,Neil Ducich,Corporate,United States,Macon,Georgia,South,Office Supplies,Paper,Xerox 1931,38.88,6,0.0,18.6624,
09/10/2018,09/10/2018,Same Day,Frank Hawley,Corporate,United States,Los Angeles,California,West,Office Supplies,Binders,Avery Non-Stick Binders,7.184,2,0.2,2.245,
09/03/2016,09/05/2016,First Class,Jennifer Braxton,Corporate,United States,Bristol,Connecticut,East,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",137.62,2,0.0,60.5528,
06/25/2016,07/01/2016,Standard Class,Cathy Hwang,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Tennsco Industrial Shelving,78.256,2,0.2,-17.6076,
10/21/2015,10/22/2015,First Class,Tracy Blumstein,Consumer,United States,Fairfield,Ohio,East,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,121.792,4,0.2,13.7016,
08/29/2015,09/02/2015,Second Class,Ryan Akin,Consumer,United States,Miami,Florida,South,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,505.176,4,0.7,-336.784,
03/16/2018,03/18/2018,Second Class,Valerie Mitchum,Home Office,United States,Seattle,Washington,West,Office Supplies,Paper,Xerox 214,6.48,1,0.0,3.1104,
07/08/2017,07/12/2017,Standard Class,Joe Elijah,Consumer,United States,Broomfield,Colorado,West,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",33.488,7,0.2,-1.2558,
09/10/2018,09/15/2018,Second Class,Robert Waldorf,Consumer,United States,Springfield,Missouri,Central,Office Supplies,Binders,3M Organizer Strips,16.2,3,0.0,7.776,
12/21/2018,12/28/2018,Standard Class,Dean Braden,Consumer,United States,Paterson,New Jersey,East,Office Supplies,Paper,Xerox 1913,166.44,3,0.0,79.8912,
05/08/2016,05/12/2016,Standard Class,Allen Armold,Consumer,United States,Salem,Oregon,West,Office Supplies,Art,Newell 321,5.248,2,0.2,0.5904,
11/15/2015,11/21/2015,Standard Class,Jamie Frazer,Consumer,United States,Johnson City,Tennessee,South,Office Supplies,Art,Newell 310,4.224,3,0.2,0.4752,
03/19/2016,03/23/2016,Standard Class,Berenike Kampe,Consumer,United States,San Bernardino,California,West,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,33.36,4,0.0,8.6736,
11/26/2016,11/30/2016,Standard Class,Guy Phonely,Corporate,United States,Leominster,Massachusetts,East,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",14.73,3,0.0,6.9231,
06/18/2016,06/23/2016,Standard Class,Skye Norling,Home Office,United States,Peoria,Arizona,West,Office Supplies,Paper,Xerox 1922,11.952,3,0.2,4.3326,
09/12/2018,09/15/2018,First Class,Bart Folk,Consumer,United States,Baltimore,Maryland,East,Office Supplies,Paper,Xerox 1939,94.85,5,0.0,45.528,
06/23/2017,06/28/2017,Standard Class,Irene Maddox,Consumer,United States,New York City,New York,East,Office Supplies,Fasteners,Translucent Push Pins by OIC,3.96,2,0.0,1.4652,
09/07/2018,09/12/2018,Standard Class,Ruben Dartt,Consumer,United States,Portland,Oregon,West,Office Supplies,Storage,Hanging Personal Folder File,37.68,3,0.2,2.355,
10/31/2016,10/31/2016,Same Day,Sandra Glassco,Consumer,United States,Redlands,California,West,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.352,3,0.2,124.485,
04/13/2018,04/15/2018,First Class,Rob Williams,Corporate,United States,Seattle,Washington,West,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),5.28,1,0.0,2.376,
10/04/2016,10/09/2016,Standard Class,Julie Kriz,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 1946,20.736,4,0.2,7.2576,
11/16/2018,11/16/2018,Same Day,Christy Brittain,Consumer,United States,New York City,New York,East,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,146.82,3,0.0,73.41,
10/21/2018,10/26/2018,Standard Class,Neil Knudson,Home Office,United States,Deltona,Florida,South,Office Supplies,Art,Newell 33,17.856,4,0.2,2.0088,
01/27/2018,01/30/2018,Second Class,John Huston,Consumer,United States,Kent,Ohio,East,Office Supplies,Art,Newell 312,14.016,3,0.2,1.752,
10/15/2017,10/21/2017,Standard Class,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,West,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",71.6,8,0.0,32.936,
03/28/2016,04/02/2016,Standard Class,Chloris Kastensmidt,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 1999,15.552,3,0.2,5.4432,
08/22/2016,08/26/2016,Standard Class,Roger Barcio,Home Office,United States,New York City,New York,East,Office Supplies,Art,Newell Chalk Holder,16.52,4,0.0,7.5992,
07/28/2018,08/01/2018,Standard Class,Matt Hagelstein,Corporate,United States,San Francisco,California,West,Office Supplies,Binders,Zipper Ring Binder Pockets,9.984,4,0.2,3.6192,
